Time	Value
0.0012250612530626535	0.49002450122506147
0.0012300615030751542	0.49202460123006175
0.0012350617530876547	0.4940247012350619
0.0012400620031001554	0.4960248012400622
0.001245062253112656	0.4980249012450624
0.0012500625031251567	0.5000250012500628
0.0012550627531376572	0.5020251012550629
0.001260063003150158	0.5040252012600632
0.0012650632531626585	0.5060253012650635
0.0012700635031751592	0.5080254012700637
0.0012750637531876597	0.510025501275064
0.0012800640032001604	0.5120256012800641
0.0012850642532126612	0.5140257012850645
0.0012900645032251617	0.5160258012900647
0.0012950647532376624	0.518025901295065
0.001300065003250163	0.5200260013000653
0.0013050652532626637	0.5220261013050654
0.0013100655032751642	0.5240262013100657
0.001315065753287665	0.5260263013150659
0.0013200660033001654	0.5280264013200662
0.0013250662533126662	0.5300265013250666
0.0013300665033251667	0.5320266013300667
0.0013350667533376674	0.5340267013350671
0.001340067003350168	0.5360268013400672
0.0013450672533626687	0.5380269013450675
0.0013500675033751692	0.5400270013500676
0.00135506775338767	0.542027101355068
0.0013600680034001704	0.5440272013600682
0.0013650682534126712	0.5460273013650685
0.0013700685034251717	0.5480274013700688
0.0013750687534376724	0.5500275013750691
0.001380069003450173	0.5520276013800692
0.0013850692534626736	0.5540277013850696
0.0013900695034751742	0.5560278013900698
0.001395069753487675	0.55802790139507
0.0014000700035001754	0.5600280014000701
0.0014050702535126761	0.5620281014050705
0.0014100705035251767	0.5640282014100707
0.0014150707535376774	0.5660283014150709
0.001420071003550178	0.5680284014200712
0.0014250712535626786	0.5700285014250714
0.0014300715035751792	0.5720286014300718
0.0014350717535876799	0.574028701435072
0.0014400720036001804	0.5760288014400722
0.0014450722536126811	0.5780289014450724
0.0014500725036251817	0.5800290014500727
0.0014550727536376824	0.582029101455073
0.001460073003650183	0.5840292014600733
0.0014650732536626836	0.5860293014650735
0.0014700735036751842	0.5880294014700737
0.0014750737536876849	0.590029501475074
0.0014800740037001854	0.5920296014800742
0.0014850742537126861	0.5940297014850744
0.0014900745037251866	0.5960298014900748
0.0014950747537376874	0.598029901495075
0.0015000750037501881	0.6000300015000752
0.0015050752537626886	0.6020301015050754
0.0015100755037751894	0.6040302015100758
0.0015150757537876899	0.606030301515076
0.0015200760038001906	0.6080304015200763
0.0015250762538126911	0.6100305015250765
0.0015300765038251919	0.6120306015300767
0.0015350767538376924	0.614030701535077
0.001540077003850193	0.6160308015400773
0.0015450772538626936	0.6180309015450774
0.0015500775038751944	0.6200310015500778
0.0015550777538876949	0.622031101555078
0.0015600780039001956	0.6240312015600784
0.0015650782539126961	0.6260313015650785
0.0015700785039251969	0.6280314015700788
0.0015750787539376974	0.630031501575079
0.001580079003950198	0.6320316015800793
0.0015850792539626986	0.6340317015850795
0.0015900795039751993	0.6360318015900797
0.0015950797539876999	0.6380319015950799
0.0016000800040002006	0.6400320016000803
0.0016050802540127011	0.6420321016050804
0.0016100805040252018	0.6440322016100808
0.0016150807540377024	0.6460323016150811
0.001620081004050203	0.6480324016200812
0.0016250812540627036	0.6500325016250815
0.0016300815040752043	0.6520326016300818
0.0016350817540877049	0.654032701635082
0.0016400820041002056	0.6560328016400823
0.001645082254112706	0.6580329016450825
0.0016500825041252068	0.6600330016500827
0.0016550827541377074	0.662033101655083
0.001660083004150208	0.6640332016600833
0.0016650832541627086	0.6660333016650835
0.0016700835041752093	0.6680334016700837
0.0016750837541877099	0.670033501675084
0.0016800840042002106	0.6720336016800842
0.001685084254212711	0.6740337016850845
0.0016900845042252118	0.6760338016900848
0.0016950847542377123	0.6780339016950849
0.001700085004250213	0.6800340017000853
0.0017050852542627136	0.6820341017050855
0.0017100855042752143	0.6840342017100859
0.001715085754287715	0.6860343017150861
0.0017200860043002156	0.6880344017200863
0.0017250862543127163	0.6900345017250866
0.0017300865043252168	0.6920346017300868
0.0017350867543377176	0.6940347017350871
0.001740087004350218	0.6960348017400873
0.0017450872543627188	0.6980349017450875
0.0017500875043752193	0.7000350017500878
0.00175508775438772	0.702035101755088
0.0017600880044002206	0.7040352017600883
0.0017650882544127213	0.7060353017650886
0.0017700885044252218	0.7080354017700887
0.0017750887544377226	0.710035501775089
0.001780089004450223	0.7120356017800893
0.0017850892544627238	0.7140357017850895
0.0017900895044752243	0.7160358017900897
0.001795089754487725	0.7180359017950901
0.0018000900045002256	0.7200360018000902
0.0018050902545127263	0.7220361018050906
0.0018100905045252268	0.7240362018100908
0.0018150907545377275	0.7260363018150913
0.001820091004550228	0.7280364018200912
0.0018250912545627288	0.7300365018250916
0.0018300915045752293	0.7320366018300919
0.00183509175458773	0.7340367018350922
0.0018400920046002306	0.7360368018400922
0.0018450922546127313	0.7380369018450926
0.0018500925046252318	0.7400370018500928
0.0018550927546377325	0.7420371018550931
0.001860093004650233	0.7440372018600933
0.0018650932546627338	0.7460373018650935
0.0018700935046752343	0.7480374018700939
0.001875093754687735	0.750037501875094
0.0018800940047002355	0.7520376018800943
0.0018850942547127363	0.7540377018850946
0.0018900945047252368	0.7560378018900947
0.0018950947547377375	0.758037901895095
0.001900095004750238	0.7600380019000953
0.0019050952547627388	0.7620381019050955
0.0019100955047752393	0.7640382019100957
0.00191509575478774	0.766038301915096
0.0019200960048002405	0.7680384019200962
0.0019250962548127413	0.7700385019250966
0.001930096504825242	0.7720386019300969
0.0019350967548377425	0.7740387019350969
0.0019400970048502433	0.7760388019400973
0.0019450972548627438	0.7780389019450975
0.0019500975048752445	0.7800390019500979
0.001955097754887745	0.7820391019550981
0.0019600980049002455	0.7840392019600985
0.0019650982549127465	0.7860393019650986
0.001970098504925247	0.7880394019700989
0.0019750987549377475	0.7900395019750991
0.001980099004950248	0.7920396019800993
0.001985099254962749	0.7940397019850997
0.0019900995049752495	0.7960398019900998
0.00199509975498775	0.7980399019951
0.0020001000050002505	0.8000400020001003
0.0020051002550127515	0.8020401020051006
0.002010100505025252	0.804040202010101
0.0020151007550377525	0.806040302015101
0.002020101005050253	0.8080404020201013
0.002025101255062754	0.8100405020251017
0.0020301015050752545	0.8120406020301019
0.002035101755087755	0.814040702035102
0.0020401020051002555	0.8160408020401021
0.0020451022551127565	0.8180409020451025
0.002050102505125257	0.8200410020501029
0.0020551027551377575	0.8220411020551032
0.002060103005150258	0.8240412020601031
0.002065103255162759	0.8260413020651036
0.0020701035051752595	0.828041402070104
0.00207510375518776	0.8300415020751041
0.0020801040052002605	0.832041602080104
0.0020851042552127615	0.8340417020851046
0.002090104505225262	0.8360418020901047
0.0020951047552377625	0.8380419020951051
0.002100105005250263	0.8400420021001055
0.002105105255262764	0.8420421021051057
0.0021101055052752645	0.8440422021101059
0.002115105755287765	0.8460423021151059
0.0021201060053002655	0.8480424021201064
0.0021251062553127665	0.8500425021251068
0.002130106505325267	0.8520426021301067
0.0021351067553377675	0.8540427021351069
0.0021401070053502684	0.8560428021401073
0.002145107255362769	0.8580429021451075
0.0021501075053752695	0.8600430021501078
0.00215510775538777	0.8620431021551082
0.002160108005400271	0.8640432021601085
0.0021651082554127715	0.8660433021651086
0.002170108505425272	0.8680434021701089
0.0021751087554377725	0.8700435021751092
0.0021801090054502734	0.8720436021801096
0.002185109255462774	0.8740437021851095
0.0021901095054752745	0.8760438021901097
0.002195109755487775	0.8780439021951102
0.002200110005500276	0.8800440022001105
0.0022051102555127764	0.8820441022051108
0.002210110505525277	0.8840442022101108
0.0022151107555377775	0.8860443022151112
0.0022201110055502784	0.8880444022201115
0.002225111255562779	0.8900445022251116
0.0022301115055752795	0.892044602230112
0.00223511175558778	0.8940447022351119
0.002240112005600281	0.8960448022401124
0.0022451122556127814	0.8980449022451126
0.002250112505625282	0.9000450022501127
0.0022551127556377825	0.9020451022551129
0.0022601130056502834	0.9040452022601135
0.002265113255662784	0.9060453022651138
0.0022701135056752845	0.9080454022701137
0.002275113755687785	0.9100455022751137
0.002280114005700286	0.9120456022801147
0.0022851142557127864	0.9140457022851145
0.002290114505725287	0.9160458022901146
0.0022951147557377875	0.9180459022951152
0.0023001150057502884	0.9200460023001157
0.002305115255762789	0.9220461023051156
0.0023101155057752894	0.9240462023101159
0.00231511575578779	0.9260463023151161
0.002320116005800291	0.9280464023201166
0.0023251162558127914	0.9300465023251164
0.002330116505825292	0.9320466023301169
0.0023351167558377925	0.9340467023351171
0.0023401170058502934	0.9360468023401177
0.002345117255862794	0.9380469023451175
0.0023501175058752944	0.9400470023501181
0.0023551177558877954	0.9420471023551182
0.002360118005900296	0.9440472023601184
0.0023651182559127964	0.9460473023651186
0.002370118505925297	0.9480474023701192
0.002375118755937798	0.9500475023751196
0.0023801190059502984	0.9520476023801191
0.002385119255962799	0.9540477023851193
0.0023901195059752994	0.9560478023901193
0.0023951197559878004	0.9580479023951203
0.002400120006000301	0.9600480024001199
0.0024051202560128014	0.9620481024051208
0.002410120506025302	0.9640482024101209
0.002415120756037803	0.966048302415121
0.0024201210060503034	0.9680484024201218
0.002425121256062804	0.9700485024251222
0.0024301215060753044	0.972048602430122
0.0024351217560878054	0.9740487024351226
0.002440122006100306	0.9760488024401217
0.0024451222561128064	0.9780489024451232
0.002450122506125307	0.9800490024501238
0.002455122756137808	0.9820491024551228
0.0024601230061503084	0.9840492024601232
0.002465123256162809	0.9860493024651229
0.0024701235061753094	0.988049402470123
0.0024751237561878104	0.9900495024751237
0.002480124006200311	0.9920496024801221
0.0024851242562128114	0.9940497024851273
0.002490124506225312	0.9960498024901236
0.002495124756237813	0.9980499024951296
0.0025001250062503134	0.9999499974998123
0.002505125256262814	0.9979498974948695
0.0025101255062753144	0.9959497974898768
0.0025151257562878154	0.9939496974848757
0.002520126006300316	0.9919495974798754
0.0025251262563128164	0.9899494974748755
0.002530126506325317	0.9879493974698723
0.002535126756337818	0.9859492974648744
0.0025401270063503184	0.983949197459872
0.002545127256362819	0.9819490974548716
0.0025501275063753194	0.9799489974498717
0.0025551277563878204	0.9779488974448728
0.002560128006400321	0.9759487974398714
0.0025651282564128214	0.9739486974348708
0.0025701285064253223	0.9719485974298717
0.002575128756437823	0.9699484974248712
0.0025801290064503234	0.9679483974198704
0.002585129256462824	0.9659482974148712
0.002590129506475325	0.9639481974098704
0.0025951297564878253	0.9619480974048694
0.002600130006500326	0.9599479973998699
0.0026051302565128264	0.9579478973948691
0.0026101305065253273	0.9559477973898697
0.002615130756537828	0.9539476973848686
0.0026201310065503284	0.9519475973798691
0.002625131256562829	0.9499474973748685
0.00263013150657533	0.9479473973698681
0.0026351317565878303	0.9459472973648683
0.002640132006600331	0.9439471973598675
0.0026451322566128314	0.9419470973548674
0.0026501325066253323	0.9399469973498673
0.002655132756637833	0.9379468973448668
0.0026601330066503334	0.9359467973398671
0.002665133256662834	0.9339466973348667
0.002670133506675335	0.9319465973298664
0.0026751337566878353	0.9299464973248658
0.002680134006700336	0.9279463973198655
0.0026851342567128364	0.9259462973148657
0.0026901345067253373	0.9239461973098653
0.002695134756737838	0.9219460973048648
0.0027001350067503383	0.9199459972998647
0.002705135256762839	0.9179458972948648
0.00271013550677534	0.9159457972898644
0.0027151357567878403	0.9139456972848641
0.002720136006800341	0.9119455972798635
0.0027251362568128414	0.9099454972748636
0.0027301365068253423	0.9079453972698631
0.002735136756837843	0.905945297264863
0.0027401370068503433	0.9039451972598626
0.002745137256862844	0.9019450972548628
0.002750137506875345	0.8999449972498624
0.0027551377568878453	0.8979448972448617
0.002760138006900346	0.8959447972398615
0.0027651382569128463	0.8939446972348617
0.0027701385069253473	0.891944597229861
0.002775138756937848	0.8899444972248611
0.0027801390069503483	0.887944397219861
0.0027851392569628493	0.8859442972148606
0.00279013950697535	0.8839441972098601
0.0027951397569878503	0.8819440972048599
0.002800140007000351	0.8799439971998599
0.0028051402570128518	0.8779438971948593
0.0028101405070253523	0.875943797189859
0.002815140757037853	0.8739436971848588
0.0028201410070503533	0.8719435971798588
0.0028251412570628543	0.8699434971748583
0.002830141507075355	0.8679433971698584
0.0028351417570878553	0.865943297164858
0.002840142007100356	0.8639431971598579
0.0028451422571128568	0.8619430971548575
0.0028501425071253573	0.8599429971498571
0.002855142757137858	0.8579428971448569
0.0028601430071503583	0.8559427971398568
0.0028651432571628593	0.8539426971348565
0.0028701435071753598	0.8519425971298562
0.0028751437571878603	0.849942497124856
0.002880144007200361	0.8479423971198556
0.0028851442572128618	0.8459422971148555
0.0028901445072253623	0.8439421971098551
0.002895144757237863	0.8419420971048549
0.0029001450072503633	0.8399419970998546
0.0029051452572628643	0.8379418970948543
0.0029101455072753648	0.8359417970898542
0.0029151457572878653	0.8339416970848539
0.002920146007300366	0.8319415970798538
0.0029251462573128668	0.8299414970748534
0.0029301465073253673	0.8279413970698531
0.002935146757337868	0.825941297064853
0.0029401470073503683	0.8239411970598528
0.0029451472573628693	0.8219410970548523
0.0029501475073753698	0.8199409970498522
0.0029551477573878703	0.817940897044852
0.002960148007400371	0.8159407970398517
0.0029651482574128717	0.8139406970348515
0.0029701485074253723	0.8119405970298512
0.0029751487574378728	0.8099404970248509
0.0029801490074503733	0.8079403970198505
0.0029851492574628742	0.8059402970148504
0.0029901495074753748	0.8039401970098502
0.0029951497574878753	0.8019400970048498
0.0030001500075003762	0.7999399969998496
0.0030051502575128767	0.7979398969948494
0.0030101505075253773	0.7959397969898491
0.0030151507575378778	0.7939396969848489
0.0030201510075503787	0.7919395969798485
0.0030251512575628792	0.7899394969748483
0.0030301515075753798	0.7879393969698482
0.0030351517575878803	0.785939296964848
0.0030401520076003812	0.7839391969598475
0.0030451522576128817	0.7819390969548474
0.0030501525076253823	0.7799389969498471
0.0030551527576378828	0.777938896944847
0.0030601530076503837	0.7759387969398466
0.0030651532576628842	0.7739386969348464
0.0030701535076753847	0.7719385969298462
0.0030751537576878853	0.769938496924846
0.003080154007700386	0.7679383969198456
0.0030851542577128867	0.7659382969148453
0.0030901545077253872	0.7639381969098451
0.0030951547577378878	0.7619380969048448
0.0031001550077503887	0.7599379968998444
0.0031051552577628892	0.7579378968948444
0.0031101555077753897	0.7559377968898442
0.0031151557577878903	0.753937696884844
0.003120156007800391	0.7519375968798434
0.0031251562578128917	0.7499374968748433
0.0031301565078253922	0.7479373968698431
0.0031351567578378928	0.745937296864843
0.0031401570078503937	0.7439371968598426
0.0031451572578628942	0.7419370968548422
0.0031501575078753947	0.7399369968498423
0.0031551577578878953	0.737936896844842
0.003160158007900396	0.7359367968398417
0.0031651582579128967	0.7339366968348414
0.0031701585079253972	0.7319365968298411
0.0031751587579378977	0.7299364968248411
0.0031801590079503987	0.7279363968198407
0.003185159257962899	0.7259362968148404
0.0031901595079753997	0.7239361968098402
0.0031951597579879002	0.7219360968048398
0.003200160008000401	0.7199359967998394
0.0032051602580129017	0.7179358967948393
0.0032101605080254022	0.7159357967898392
0.003215160758037903	0.7139356967848388
0.0032201610080504037	0.7119355967798385
0.003225161258062904	0.7099354967748385
0.0032301615080754047	0.7079353967698381
0.0032351617580879057	0.7059352967648377
0.003240162008100406	0.7039351967598374
0.0032451622581129067	0.7019350967548375
0.0032501625081254072	0.699934996749837
0.003255162758137908	0.6979348967448368
0.0032601630081504087	0.6959347967398366
0.003265163258162909	0.6939346967348365
0.0032701635081754097	0.6919345967298361
0.0032751637581879107	0.6899344967248356
0.003280164008200411	0.6879343967198355
0.0032851642582129117	0.6859342967148354
0.003290164508225412	0.6839341967098351
0.003295164758237913	0.6819340967048347
0.0033001650082504137	0.6799339966998347
0.003305165258262914	0.6779338966948346
0.0033101655082754147	0.6759337966898342
0.0033151657582879157	0.6739336966848338
0.003320166008300416	0.6719335966798335
0.0033251662583129167	0.6699334966748333
0.003330166508325417	0.6679333966698331
0.003335166758337918	0.6659332966648328
0.0033401670083504187	0.6639331966598327
0.003345167258362919	0.6619330966548324
0.0033501675083754197	0.6599329966498322
0.0033551677583879207	0.6579328966448318
0.003360168008400421	0.6559327966398316
0.0033651682584129217	0.6539326966348313
0.003370168508425422	0.6519325966298313
0.003375168758437923	0.6499324966248309
0.0033801690084504237	0.6479323966198307
0.003385169258462924	0.6459322966148303
0.0033901695084754247	0.6439321966098303
0.0033951697584879256	0.6419320966048297
0.003400170008500426	0.6399319965998295
0.0034051702585129267	0.6379318965948294
0.003410170508525427	0.6359317965898292
0.003415170758537928	0.633931696584829
0.0034201710085504287	0.6319315965798284
0.003425171258562929	0.6299314965748284
0.00343017150857543	0.627931396569828
0.0034351717585879306	0.6259312965648278
0.003440172008600431	0.6239311965598275
0.0034451722586129317	0.6219310965548273
0.0034501725086254326	0.619930996549827
0.003455172758637933	0.6179308965448269
0.0034601730086504336	0.6159307965398265
0.003465173258662934	0.6139306965348265
0.003470173508675435	0.611930596529826
0.0034751737586879356	0.6099304965248259
0.003480174008700436	0.6079303965198255
0.0034851742587129367	0.6059302965148254
0.0034901745087254376	0.603930196509825
0.003495174758737938	0.6019300965048247
0.0035001750087504386	0.5999299964998245
0.003505175258762939	0.5979298964948244
0.00351017550877544	0.595929796489824
0.0035151757587879406	0.5939296964848237
0.003520176008800441	0.5919295964798235
0.0035251762588129417	0.5899294964748234
0.0035301765088254426	0.587929396469823
0.003535176758837943	0.5859292964648227
0.0035401770088504436	0.5839291964598227
0.003545177258862944	0.5819290964548225
0.003550177508875445	0.5799289964498222
0.0035551777588879456	0.5779288964448218
0.003560178008900446	0.5759287964398215
0.0035651782589129466	0.5739286964348215
0.0035701785089254476	0.5719285964298211
0.003575178758937948	0.5699284964248208
0.0035801790089504486	0.5679283964198207
0.003585179258962949	0.5659282964148202
0.00359017950897545	0.5639281964098198
0.0035951797589879506	0.5619280964048198
0.003600180009000451	0.5599279963998197
0.0036051802590129516	0.5579278963948192
0.0036101805090254526	0.5559277963898189
0.003615180759037953	0.5539276963848189
0.0036201810090504536	0.5519275963798187
0.003625181259062954	0.5499274963748183
0.003630181509075455	0.5479273963698179
0.0036351817590879556	0.5459272963648178
0.003640182009100456	0.5439271963598177
0.003645182259112957	0.5419270963548173
0.0036501825091254576	0.539926996349817
0.003655182759137958	0.5379268963448168
0.0036601830091504586	0.5359267963398164
0.0036651832591629596	0.5339266963348164
0.00367018350917546	0.531926596329816
0.0036751837591879606	0.5299264963248158
0.003680184009200461	0.5279263963198155
0.003685184259212962	0.525926296314815
0.0036901845092254626	0.5239261963098151
0.003695184759237963	0.5219260963048149
0.0037001850092504636	0.5199259962998145
0.0037051852592629646	0.5179258962948141
0.003710185509275465	0.5159257962898139
0.0037151857592879656	0.5139256962848139
0.003720186009300466	0.5119255962798135
0.003725186259312967	0.5099254962748131
0.0037301865093254676	0.507925396269813
0.003735186759337968	0.5059252962648129
0.0037401870093504686	0.5039251962598125
